popularity,budget,revenue,runtime,vote_count,vote_average,release_year,release_month,release_day_of_week,profit,roi,num_production_companies,num_keywords,has_tagline,overview_length,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western
12.406,5990000.0,19450000.0,145.0,155.0,7.0,2012.0,7.0,3.0,13460000.0,2.2470784641068446,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12.406,7546570.0,29370592.0,90.0,1603.0,6.5,2017.0,2.0,2.0,21824022.0,2.8919127497657877,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.404,4000000.0,10785801.0,114.0,2554.0,7.523,2008.0,10.0,4.0,6785801.0,1.69645025,0,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12.404,15000000.0,36020534.0,92.0,1556.0,7.127,2009.0,6.0,4.0,21020534.0,1.4013689333333332,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12.396,25000000.0,4388563.0,105.0,253.0,5.7,2009.0,2.0,3.0,-20611437.0,-0.82445748,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.393,23000000.0,46152411.0,106.0,1908.0,7.2,2016.0,2.0,3.0,23152411.0,1.0066265652173914,0,0,1,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12.39,5000000.0,9114264.0,97.0,1499.0,6.868,2013.0,9.0,0.0,4114264.0,0.8228528,0,0,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.386,4000000.0,31584901.0,96.0,1443.0,6.6,2006.0,7.0,3.0,27584901.0,6.89622525,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.385,27500000.0,24748670.0,120.0,574.0,6.5,2007.0,9.0,4.0,-2751330.0,-0.10004836363636363,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12.385,22500000.0,15520023.0,112.0,1095.0,6.791,2014.0,12.0,3.0,-6979977.0,-0.3102212,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12.383,68000000.0,29762011.0,121.0,699.0,5.8,1999.0,8.0,4.0,-38237989.0,-0.5623233676470588,0,0,1,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
12.382,1100000.0,5450815.0,82.0,165.0,4.9,1986.0,1.0,4.0,4350815.0,3.9552863636363638,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12.373,15000000.0,30238577.0,122.0,113.0,5.7,2003.0,9.0,2.0,15238577.0,1.0159051333333333,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12.371,1200000.0,11100000.0,88.0,234.0,8.3,1984.0,11.0,4.0,9900000.0,8.25,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12.37,7500000.0,42400000.0,120.0,367.0,7.2,1985.0,3.0,4.0,34900000.0,4.653333333333333,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.369,20000000.0,47803176.0,131.0,566.0,7.136,2019.0,11.0,2.0,27803176.0,1.3901588,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12.366,786801.0,1845819.0,87.0,315.0,6.2,1981.0,8.0,4.0,1059018.0,1.3459794789279627,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12.366,1237669.0,2853801.0,99.0,241.0,7.4,1991.0,9.0,0.0,1616132.0,1.3057869268762488,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
12.366,25485000.0,37150000.0,144.0,433.0,7.1,1970.0,1.0,0.0,11665000.0,0.4577202275848538,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
12.365,1000000.0,395000.0,99.0,728.0,6.8,2014.0,11.0,4.0,-605000.0,-0.605,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
12.364,14000000.0,24637469.0,116.0,102.0,6.3,2012.0,8.0,4.0,10637469.0,0.7598192142857143,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
12.357,27000000.0,25023434.0,114.0,703.0,6.521,1996.0,7.0,3.0,-1976566.0,-0.07320614814814815,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.357,2500000.0,156190.0,85.0,311.0,5.5,2010.0,8.0,3.0,-2343810.0,-0.937524,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12.345,850000.0,819939.0,108.0,232.0,6.8,2004.0,1.0,4.0,-30061.0,-0.03536588235294118,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12.345,9000000.0,20518905.0,92.0,193.0,5.5,1985.0,3.0,4.0,11518905.0,1.2798783333333332,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.344,1821052.0,1300000.0,111.0,535.0,7.9,1951.0,6.0,4.0,-521052.0,-0.2861269200440185,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.343,8000000.0,16458.0,90.0,329.0,5.3,2015.0,10.0,5.0,-7983542.0,-0.99794275,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12.341,55000000.0,43042835.0,91.0,1086.0,6.0,2010.0,1.0,4.0,-11957165.0,-0.217403,0,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12.341,14000000.0,206128.0,104.0,88.0,6.1,1999.0,12.0,2.0,-13793872.0,-0.9852765714285714,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12.337,31000000.0,74134790.0,122.0,490.0,6.3,1989.0,12.0,4.0,43134790.0,1.3914448387096774,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
12.333,26000000.0,36800000.0,99.0,402.0,4.746,1994.0,11.0,1.0,10800000.0,0.4153846153846154,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12.332,45000000.0,21355893.0,98.0,142.0,5.2,1994.0,1.0,4.0,-23644107.0,-0.5254246,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12.33,13000000.0,48065672.0,93.0,1379.0,5.8,2013.0,3.0,4.0,35065672.0,2.6973593846153845,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.327,44000000.0,48190704.0,99.0,2011.0,7.0,2010.0,7.0,4.0,4190704.0,0.09524327272727273,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12.321,747000.0,9600000.0,107.0,193.0,7.202,1968.0,3.0,4.0,8853000.0,11.85140562248996,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
12.318,741000.0,1797000.0,98.0,18.0,6.0,1937.0,2.0,4.0,1056000.0,1.4251012145748987,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.313,2100000.0,3800000.0,111.0,379.0,7.4,1957.0,7.0,3.0,1700000.0,0.8095238095238095,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12.312,15000000.0,35509515.0,114.0,545.0,6.9,1987.0,8.0,4.0,20509515.0,1.367301,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.311,60000000.0,49805462.0,124.0,1446.0,7.2,1998.0,9.0,3.0,-10194538.0,-0.16990896666666666,0,0,1,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12.311,18000000.0,68844775.0,87.0,1220.0,6.2,2006.0,7.0,3.0,50844775.0,2.8247097222222224,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12.309,5000000.0,97798.0,99.0,213.0,6.6,2015.0,10.0,0.0,-4902202.0,-0.9804404,0,0,1,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
12.308,12000000.0,66351.0,95.0,575.0,5.921,2012.0,11.0,3.0,-11933649.0,-0.99447075,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12.307,15000000.0,9918093.0,104.0,2011.0,6.9,2010.0,3.0,3.0,-5081907.0,-0.3387938,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
12.3,20000000.0,11585483.0,93.0,330.0,6.076,1993.0,7.0,4.0,-8414517.0,-0.42072585,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12.29,30000000.0,31200557.0,130.0,758.0,6.371,2008.0,9.0,1.0,1200557.0,0.040018566666666665,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
12.29,20000000.0,27058304.0,96.0,268.0,6.0,1994.0,3.0,4.0,7058304.0,0.3529152,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.288,67000000.0,25422088.0,191.0,1406.0,7.0,2007.0,4.0,4.0,-41577912.0,-0.6205658507462687,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12.282,5000000.0,15000000.0,178.0,218.0,7.0,2006.0,10.0,4.0,10000000.0,2.0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12.279,17830000.0,3175644.0,100.0,137.0,7.3,2020.0,10.0,3.0,-14654356.0,-0.821893213684801,0,0,1,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12.277,2500000.0,2000000.0,95.0,127.0,6.606,1975.0,8.0,4.0,-500000.0,-0.2,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12.276,8000000.0,7856.0,105.0,151.0,6.3,2017.0,12.0,4.0,-7992144.0,-0.999018,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12.276,21000000.0,8329799.0,112.0,272.0,6.3,2007.0,2.0,3.0,-12670201.0,-0.6033429047619048,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
12.272,900000.0,2023414.0,86.0,1173.0,7.0,1985.0,10.0,4.0,1123414.0,1.2482377777777778,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12.272,750000.0,4424699.0,86.0,1242.0,6.8,2012.0,6.0,4.0,3674699.0,4.899598666666667,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
12.265,7000000.0,1429299.0,106.0,61.0,5.0,2009.0,9.0,4.0,-5570701.0,-0.7958144285714286,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.264,25300000.0,18878646.0,132.0,1313.0,7.087,2019.0,9.0,0.0,-6421354.0,-0.2538084584980237,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
12.261,70000000.0,67112664.0,111.0,727.0,5.3,2011.0,1.0,3.0,-2887336.0,-0.04124765714285714,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.255,700000.0,850000.0,116.0,534.0,7.9,1973.0,5.0,3.0,150000.0,0.21428571428571427,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.246,25000000.0,39404261.0,102.0,444.0,5.7,1990.0,3.0,4.0,14404261.0,0.57617044,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12.244,20000000.0,8821329.0,94.0,550.0,5.8,2016.0,4.0,2.0,-11178671.0,-0.55893355,0,0,1,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.244,6000000.0,3283371.0,99.0,154.0,7.0,1993.0,8.0,4.0,-2716629.0,-0.4527715,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.242,7500000.0,296999813.0,93.0,2037.0,6.3,1989.0,10.0,3.0,289499813.0,38.599975066666666,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12.242,55000000.0,11466088.0,100.0,189.0,5.3,1997.0,1.0,3.0,-43533912.0,-0.7915256727272727,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.239,36000000.0,9612469.0,91.0,1018.0,5.5,2011.0,10.0,3.0,-26387531.0,-0.7329869722222222,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.237,15000000.0,40590000.0,96.0,242.0,6.7,1989.0,1.0,4.0,25590000.0,1.706,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.235,25000000.0,53213633.0,106.0,124.0,6.8,2011.0,4.0,4.0,28213633.0,1.12854532,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.233,30000000.0,12951088.0,88.0,205.0,6.2,1998.0,5.0,4.0,-17048912.0,-0.5682970666666667,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.233,31000000.0,41067311.0,117.0,883.0,6.993,1999.0,3.0,4.0,10067311.0,0.3247519677419355,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
12.233,3000000.0,11176469.0,109.0,2017.0,7.5,2013.0,4.0,4.0,8176469.0,2.725489666666667,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12.224,11500000.0,409832.0,108.0,394.0,6.9,2008.0,12.0,4.0,-11090168.0,-0.9643624347826087,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12.224,15000000.0,64256513.0,97.0,792.0,7.0,1997.0,12.0,3.0,49256513.0,3.283767533333333,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.222,13000000.0,2689799.0,110.0,168.0,6.5,2006.0,9.0,0.0,-10310201.0,-0.7930923846153846,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.221,60000000.0,49000000.0,111.0,1328.0,6.9,2012.0,9.0,4.0,-11000000.0,-0.18333333333333332,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12.218,800000.0,1591000.0,129.0,796.0,7.8,1940.0,3.0,4.0,791000.0,0.98875,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.213,42000000.0,40462793.0,90.0,700.0,4.331,2018.0,12.0,1.0,-1537207.0,-0.03660016666666667,0,0,1,3,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.213,11000000.0,16071990.0,116.0,295.0,6.5,1999.0,5.0,4.0,5071990.0,0.46109,0,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12.212,1202000.0,2948500.0,103.0,293.0,7.6,1945.0,12.0,1.0,1746500.0,1.4529950083194676,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12.209,3352254.0,36734619.0,123.0,450.0,7.1,1972.0,9.0,2.0,33382365.0,9.958184851147914,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.206,12000000.0,1231606.0,112.0,335.0,6.0,2015.0,9.0,2.0,-10768394.0,-0.8973661666666667,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.203,31000000.0,81673897.0,164.0,226.0,6.9,2018.0,1.0,3.0,50673897.0,1.6346418387096775,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
12.2,5000000.0,591366.0,90.0,402.0,6.7,1986.0,8.0,3.0,-4408634.0,-0.8817268,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12.198,6000000.0,10972300.0,92.0,126.0,6.0,2017.0,5.0,4.0,4972300.0,0.8287166666666667,0,0,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.197,10000000.0,4711220.0,105.0,214.0,5.1,1986.0,12.0,1.0,-5288780.0,-0.528878,0,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12.194,60000000.0,56359980.0,120.0,599.0,5.9,2001.0,3.0,3.0,-3640020.0,-0.060667,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.193,15000000.0,6600000.0,110.0,87.0,5.9,1995.0,2.0,4.0,-8400000.0,-0.56,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.191,15000000.0,123384128.0,103.0,1116.0,6.973,2006.0,9.0,4.0,108384128.0,7.225608533333333,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12.19,77532.0,516930.0,125.0,300.0,6.8,2004.0,8.0,4.0,439398.0,5.667311561677759,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12.188,9600000.0,5383097.0,125.0,430.0,6.6,2015.0,10.0,4.0,-4216903.0,-0.43926072916666664,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.187,10000000.0,32100816.0,108.0,658.0,5.542,1992.0,3.0,3.0,22100816.0,2.2100816,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12.186,1000000.0,10750000.0,105.0,775.0,7.3,1952.0,1.0,0.0,9750000.0,9.75,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12.186,3500000.0,16000000.0,113.0,181.0,6.6,1977.0,7.0,4.0,12500000.0,3.5714285714285716,0,0,1,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
12.182,37000000.0,37962774.0,110.0,857.0,5.4,1986.0,8.0,4.0,962774.0,0.02602091891891892,0,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
12.182,3300000.0,20653717.0,93.0,1063.0,7.3,1983.0,11.0,4.0,17353717.0,5.258702121212121,0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.18,28000000.0,1749201.0,137.0,534.0,5.9,2013.0,9.0,0.0,-26250799.0,-0.9375285357142857,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12.179,6000000.0,21150265.0,92.0,864.0,6.2,2019.0,2.0,2.0,15150265.0,2.5250441666666665,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12.176,13000000.0,27500000.0,94.0,215.0,5.9,1999.0,8.0,2.0,14500000.0,1.1153846153846154,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.168,17000000.0,42426912.0,107.0,702.0,6.0,2015.0,11.0,3.0,25426912.0,1.495700705882353,0,0,1,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
12.167,8500000.0,23316139.0,92.0,352.0,6.9,2016.0,10.0,4.0,14816139.0,1.7430751764705883,0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.163,6000000.0,170255.0,85.0,300.0,5.7,2008.0,10.0,3.0,-5829745.0,-0.9716241666666666,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.162,13000000.0,2651917.0,110.0,169.0,5.6,2009.0,6.0,2.0,-10348083.0,-0.7960063846153846,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
12.153,19000000.0,4750000.0,188.0,153.0,6.6,1964.0,3.0,1.0,-14250000.0,-0.75,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
12.148,30000000.0,5874530.0,91.0,294.0,5.7,2009.0,4.0,3.0,-24125470.0,-0.8041823333333333,0,0,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
12.147,7000000.0,24964890.0,97.0,1370.0,7.304,2009.0,10.0,0.0,17964890.0,2.5664128571428573,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12.146,25000.0,2000000.0,81.0,242.0,6.6,1956.0,5.0,4.0,1975000.0,79.0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12.146,55000000.0,18626419.0,116.0,663.0,5.9,1996.0,8.0,3.0,-36373581.0,-0.6613378363636364,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.141,3730500.0,6294161.0,112.0,234.0,5.7,2012.0,9.0,1.0,2563661.0,0.6872164589197158,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.141,25000000.0,65270477.0,81.0,602.0,5.4,2007.0,8.0,4.0,40270477.0,1.61081908,0,0,1,3,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
12.14,40000000.0,48198019.0,95.0,861.0,6.1,1993.0,12.0,4.0,8198019.0,0.204950475,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.137,4000000.0,1440000.0,90.0,159.0,6.1,2017.0,1.0,3.0,-2560000.0,-0.64,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
12.135,20600000.0,858281.0,103.0,291.0,5.034,2020.0,6.0,4.0,-19741719.0,-0.9583358737864077,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.135,21150000.0,39438674.0,95.0,544.0,5.23,2001.0,4.0,3.0,18288674.0,0.864712718676123,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.133,11000000.0,4491986.0,109.0,138.0,4.652,1983.0,8.0,4.0,-6508014.0,-0.5916376363636363,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.132,2500000.0,1053002.0,105.0,98.0,6.0,2018.0,1.0,3.0,-1446998.0,-0.5787992,0,0,1,3,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
12.131,73000000.0,29000000.0,118.0,701.0,3.24,2000.0,5.0,4.0,-44000000.0,-0.6027397260273972,0,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12.125,5000000.0,346592.0,97.0,262.0,6.1,2007.0,9.0,4.0,-4653408.0,-0.9306816,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12.123,8100000.0,21095683.0,106.0,156.0,6.0,1982.0,7.0,4.0,12995683.0,1.6044053086419754,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.121,8000000.0,12952019.0,106.0,353.0,6.7,1985.0,8.0,2.0,4952019.0,0.619002375,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12.121,4100000.0,12008376.0,107.0,174.0,6.911,1996.0,9.0,4.0,7908376.0,1.9288721951219512,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12.119,250000.0,2768400.0,85.0,152.0,6.9,1971.0,7.0,5.0,2518400.0,10.0736,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12.117,8731048.0,36000000.0,117.0,1082.0,7.0,2005.0,10.0,2.0,27268952.0,3.123216365320635,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
12.114,6000000.0,31347154.0,102.0,538.0,6.582,1991.0,11.0,4.0,25347154.0,4.224525666666667,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
12.112,38000000.0,24516772.0,99.0,160.0,5.772,2001.0,12.0,4.0,-13483228.0,-0.3548217894736842,0,0,1,3,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
12.112,5.0,1.0,100.0,224.0,6.098,2007.0,6.0,4.0,-4.0,-0.8,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12.11,25000000.0,16162580.0,111.0,508.0,5.9,2006.0,10.0,4.0,-8837420.0,-0.3534968,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12.11,7000000.0,54600000.0,92.0,814.0,7.1,2005.0,9.0,4.0,47600000.0,6.8,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12.108,8000000.0,18948425.0,112.0,276.0,7.0,2006.0,4.0,4.0,10948425.0,1.368553125,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.107,21000000.0,400900.0,93.0,300.0,5.095,2019.0,1.0,4.0,-20599100.0,-0.9809095238095238,0,0,1,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
12.107,9458736.0,24563629.0,93.0,1193.0,6.3,2015.0,12.0,2.0,15104893.0,1.5969251071179067,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.107,18000000.0,72179579.0,95.0,517.0,6.2,1981.0,6.0,4.0,54179579.0,3.009976611111111,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.105,25000000.0,48782670.0,118.0,1170.0,6.0,2016.0,4.0,3.0,23782670.0,0.9513068,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12.103,17000000.0,10921200.0,84.0,359.0,4.889,2007.0,3.0,4.0,-6078800.0,-0.3575764705882353,0,0,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12.101,20000000.0,15400000.0,99.0,325.0,5.9,1989.0,12.0,4.0,-4600000.0,-0.23,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.096,1400000.0,1320005.0,125.0,395.0,7.7,2015.0,5.0,0.0,-79995.0,-0.05713928571428571,0,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.095,500.0,300.0,60.0,0.0,0.0,2022.0,8.0,0.0,-200.0,-0.4,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.094,75000000.0,119483446.0,102.0,1251.0,6.6,2007.0,12.0,2.0,44483446.0,0.5931126133333333,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12.092,1031764.0,7566841.0,105.0,119.0,7.4,1996.0,5.0,2.0,6535077.0,6.333887400607115,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
