id,title,genres,original_language,popularity,release_date,budget,revenue,runtime,status,vote_average,vote_count
13374,Ice Princess,Family-Drama-Comedy,en,14.708,2005-03-17,25000000.0,27645491.0,98.0,Released,6.4,793.0
371638,The Disaster Artist,Comedy-Drama,en,14.704,2017-03-12,10000000.0,29820616.0,104.0,Released,7.1,3206.0
38357,Morning Glory,Comedy-Drama-Romance,en,14.703,2010-11-10,40000000.0,60040976.0,107.0,Released,6.3,1288.0
15774,Swades,Drama,hi,14.693,2004-12-17,2900000.0,4800000.0,189.0,Released,7.3,258.0
859,Dangerous Liaisons,Drama-Romance,en,14.692,1988-12-21,14000000.0,34670720.0,119.0,Released,7.3,947.0
2054,Mr. Holland's Opus,Drama-Music-Family,en,14.691,1995-12-29,31000000.0,106269971.0,137.0,Released,7.016,340.0
454292,Saaho,Action-Adventure-Thriller,te,14.682,2019-08-29,51000000.0,55000000.0,171.0,Released,5.818,85.0
395458,Suburbicon,Thriller-Crime-Drama-Mystery,en,14.679,2017-10-26,25000000.0,12751667.0,105.0,Released,5.9,1530.0
68924,The Ice Storm,Drama,en,14.677,1997-02-05,18000000.0,8038061.0,112.0,Released,6.859,539.0
11667,Street Fighter,Action-Adventure-Comedy-Thriller,en,14.676,1994-12-23,35000000.0,99423521.0,102.0,Released,4.555,1237.0
294093,Dinosaur Island,Adventure-Science Fiction-Family,en,14.676,2014-12-01,12000000.0,39296.0,90.0,Released,5.5,121.0
25736,The Postman Always Rings Twice,Crime-Drama-Romance-Thriller,en,14.676,1946-05-02,1683000.0,5086000.0,113.0,Released,7.1,267.0
10808,Dr. Dolittle 2,Comedy-Family-Romance-Fantasy,en,14.675,2001-06-22,70000000.0,176104344.0,87.0,Released,5.3,1484.0
9708,The Wicker Man,Horror-Mystery-Thriller,en,14.668,2006-08-31,40000000.0,38805380.0,102.0,Released,4.3,1129.0
67913,The Guard,Action-Comedy-Thriller-Crime,en,14.667,2011-07-07,6000000.0,19560274.0,96.0,Released,7.0,981.0
10851,Revolver,Drama-Thriller-Crime-Mystery,en,14.666,2005-09-11,27000000.0,7164778.0,111.0,Released,6.4,1145.0
12138,3000 Miles to Graceland,Action-Adventure-Comedy-Crime-Thriller,en,14.664,2001-02-23,62000000.0,18720175.0,125.0,Released,5.8,543.0
567690,Dear Evan Hansen,Drama,en,14.66,2021-09-24,27500000.0,19200000.0,137.0,Released,6.4,232.0
10890,Stripes,Action-Comedy,en,14.659,1981-06-25,10000000.0,85300000.0,106.0,Released,6.5,757.0
3525,Working Girl,Comedy-Romance-Drama,en,14.658,1988-12-20,28000000.0,103173635.0,114.0,Released,6.6,781.0
9621,Elizabethtown,Comedy-Drama-Romance,en,14.657,2005-10-14,57000000.0,52164016.0,123.0,Released,6.2,954.0
152737,August: Osage County,Comedy-Drama,en,14.649,2013-12-26,25000000.0,74188937.0,121.0,Released,6.853,1316.0
115782,Jobs,Drama-History,en,14.646,2013-08-16,12000000.0,42100000.0,129.0,Released,6.124,2267.0
11860,Sabrina,Comedy-Romance,en,14.645,1995-12-15,58000000.0,53672080.0,127.0,Released,6.175,525.0
28260,Return of the Living Dead III,Horror-Comedy-Science Fiction,en,14.644,1993-10-01,2000000.0,54207.0,97.0,Released,6.6,769.0
230179,Big Game,Action-Adventure-Thriller,en,14.644,2014-09-05,8500000.0,7500000.0,90.0,Released,5.5,1019.0
46261,Don't Be Afraid of the Dark,Fantasy-Horror-Thriller,en,14.641,2010-11-06,25000000.0,36993168.0,99.0,Released,5.7,926.0
38319,Your Highness,Comedy-Fantasy-Adventure-Action,en,14.639,2011-04-08,49900000.0,28013733.0,102.0,Released,5.323,1152.0
5137,Sky Captain and the World of Tomorrow,Mystery-Action-Thriller-Science Fiction-Adventure,en,14.639,2004-09-17,70000000.0,57958696.0,107.0,Released,5.8,1080.0
10514,The Andromeda Strain,Science Fiction-Thriller,en,14.634,1971-03-12,6500000.0,12376563.0,131.0,Released,7.1,554.0
4413,The Brave One,Crime-Drama-Thriller,en,14.625,2007-09-12,70000000.0,69766619.0,122.0,Released,6.5,822.0
4771,Gone Baby Gone,Crime-Drama-Mystery,en,14.622,2007-06-06,19000000.0,34619699.0,113.0,Released,7.302,3236.0
13554,Eight Men Out,Drama-History,en,14.617,1988-09-02,6100000.0,5700000.0,119.0,Released,7.0,195.0
3509,A Scanner Darkly,Animation-Science Fiction-Thriller,en,14.616,2006-07-07,8700000.0,7659918.0,100.0,Released,6.8,1487.0
6552,Idle Hands,Comedy-Horror-Fantasy,en,14.614,1999-04-30,25000000.0,4152230.0,92.0,Released,6.104,542.0
4587,Mermaids,Comedy-Drama-Romance,en,14.604,1990-12-14,31000000.0,35419397.0,110.0,Released,6.7,429.0
283552,The Light Between Oceans,Drama-Romance,en,14.601,2016-09-02,20000000.0,25975621.0,133.0,Released,7.1,1241.0
10479,Rules of Engagement,War-Action-Adventure-Drama-History,en,14.598,2000-04-07,60000000.0,71000000.0,128.0,Released,6.2,594.0
219,Volver,Comedy-Drama-Romance,es,14.594,2006-03-17,12899867.0,85582407.0,121.0,Released,7.481,1498.0
1430,Bowling for Columbine,Documentary-Drama,en,14.593,2002-10-09,4000000.0,35564473.0,120.0,Released,7.549,1307.0
283235,99 Homes,Drama,en,14.592,2015-09-25,8000000.0,1411927.0,112.0,Released,6.748,636.0
24546,Into the Sun,Action-Thriller,en,14.592,2005-11-26,15000000.0,175563.0,97.0,Released,4.382,119.0
26171,Everybody's Fine,Drama,en,14.591,2009-12-04,21000000.0,16443609.0,99.0,Released,6.8,841.0
13813,Defiance,Action-Drama-History-War,en,14.591,2008-12-31,32000000.0,51155219.0,137.0,Released,6.8,1528.0
2288,Closer,Drama-Romance,en,14.587,2004-12-03,27000000.0,115505027.0,104.0,Released,6.8,2879.0
1969,Bandidas,Action-Comedy-Western-Crime,en,14.575,2006-01-18,35000000.0,18381890.0,93.0,Released,6.0,956.0
779029,The Battle at Lake Changjin,Drama-War,zh,14.573,2021-09-30,200000000.0,902540935.0,178.0,Released,6.3,56.0
64685,Extremely Loud & Incredibly Close,Drama,en,14.566,2011-12-25,40000000.0,55247881.0,129.0,Released,7.0,1822.0
10313,The Men Who Stare at Goats,Comedy-War,en,14.563,2009-10-17,24000000.0,68729358.0,94.0,Released,5.963,1909.0
34376,Mannequin Two: On the Move,Fantasy-Comedy-Science Fiction-Romance,en,14.562,1991-05-17,13000000.0,3752426.0,95.0,Released,5.9,123.0
12102,Kramer vs. Kramer,Drama,en,14.557,1979-12-07,8000000.0,106260000.0,105.0,Released,7.566,1920.0
326423,Barbershop: The Next Cut,Comedy-Drama,en,14.553,2016-04-15,20000000.0,55030051.0,112.0,Released,6.3,398.0
3111,A Star Is Born,Drama-Music-Romance,en,14.551,1954-10-01,5019770.0,4335968.0,176.0,Released,7.1,248.0
3432,Mr. Brooks,Crime-Thriller,en,14.549,2007-06-01,20000000.0,48443734.0,120.0,Released,6.9,1487.0
38541,The Divide,Horror-Science Fiction,en,14.547,2012-01-13,3000000.0,156362.0,112.0,Released,5.9,548.0
13498,Man of the House,Comedy-Action,en,14.541,2005-02-25,40000000.0,21577624.0,100.0,Released,5.7,404.0
9701,North Country,Drama,en,14.54,2005-02-12,35000000.0,25224242.0,126.0,Released,7.2,526.0
611408,Do You Do You Saint-Tropez,Comedy,fr,14.539,2021-07-14,16438275.0,1453459.0,89.0,Released,5.069,137.0
4551,Be Cool,Comedy-Crime,en,14.538,2005-03-04,53000000.0,95226116.0,118.0,Released,5.417,765.0
4985,The Longest Yard,Comedy-Drama,en,14.531,1974-08-21,2900000.0,43008075.0,121.0,Released,6.8,227.0
14873,The Jungle Book 2,Family-Animation-Adventure,en,14.529,2003-02-07,20000000.0,135680000.0,72.0,Released,5.9,1021.0
195590,Collide,Thriller-Action,en,14.529,2016-06-10,21500000.0,6817535.0,98.0,Released,5.539,517.0
288,High Noon,Western,en,14.519,1952-06-09,730000.0,8000000.0,85.0,Released,7.7,1195.0
10015,Heartbreak Ridge,War-Action-Comedy-Drama,en,14.518,1986-12-05,15000000.0,42724017.0,130.0,Released,6.8,837.0
2001,We Own the Night,Drama-Crime-Thriller,en,14.513,2007-10-12,21000000.0,55033767.0,118.0,Released,6.7,1160.0
24438,Did You Hear About the Morgans?,Comedy-Drama-Crime,en,14.51,2009-12-17,58000000.0,85280250.0,103.0,Released,5.3,837.0
10354,True Crime,Crime-Drama-Thriller-Mystery-Action,en,14.503,1999-03-19,55000000.0,16649768.0,127.0,Released,6.5,612.0
10535,Spy Hard,Comedy-Action,en,14.503,1996-05-24,18000000.0,27000000.0,81.0,Released,5.3,513.0
1833,Rent,Drama-Romance,en,14.502,2005-11-17,40000000.0,31670620.0,135.0,Released,6.8,500.0
435577,The 12th Man,War-Drama,no,14.501,2017-12-25,7806306.0,9567121.0,136.0,Released,7.3,433.0
72976,Lincoln,History-Drama,en,14.498,2012-11-09,65000000.0,275293450.0,149.0,Released,6.9,3356.0
9096,Medicine Man,Adventure-Drama,en,14.496,1992-02-07,40000000.0,45500797.0,106.0,Released,6.0,309.0
19904,The Stepfather,Horror-Thriller,en,14.494,2009-10-16,20000000.0,31198531.0,101.0,Released,5.8,735.0
152584,Blue Is the Warmest Color,Romance-Drama,fr,14.493,2013-10-09,4300000.0,10165694.0,180.0,Released,7.082,4081.0
24803,Julie & Julia,Romance-Drama,en,14.491,2009-08-06,40000000.0,129540499.0,123.0,Released,6.681,1859.0
152742,The Best Offer,Drama-Romance-Crime,en,14.488,2013-01-01,13500000.0,19255873.0,131.0,Released,7.837,2550.0
7985,Penelope,Fantasy-Comedy-Romance,en,14.484,2006-03-01,15000000.0,21156270.0,103.0,Released,6.7,1255.0
11974,The 'Burbs,Comedy-Horror-Thriller,en,14.483,1989-02-17,18000000.0,49101993.0,102.0,Released,6.7,1007.0
8461,Funny Games,Drama-Horror-Thriller,en,14.48,2008-03-14,15000000.0,7938872.0,111.0,Released,6.568,1750.0
338964,Bad Santa 2,Comedy-Crime-Drama-Mystery,en,14.48,2016-11-23,26000000.0,24079268.0,92.0,Released,5.4,679.0
11076,Fly Away Home,Action-Adventure-Drama-Family,en,14.476,1996-09-13,22000000.0,25143818.0,107.0,Released,6.9,394.0
2605,Short Circuit,Comedy-Family-Science Fiction,en,14.463,1986-05-09,10000000.0,40697761.0,98.0,Released,6.6,1258.0
12658,Someone Like You...,Comedy-Romance,en,14.46,2001-03-30,23000000.0,38689940.0,97.0,Released,6.0,335.0
24873,Death Wish 3,Action-Crime-Drama,en,14.455,1985-11-01,9000000.0,16116878.0,92.0,Released,6.2,326.0
220882,London Fields,Crime-Thriller,en,14.444,2018-09-20,8000000.0,487420.0,118.0,Released,5.1,191.0
75622,Rampart,Crime-Drama,en,14.444,2011-11-23,12000000.0,972512.0,108.0,Released,5.5,290.0
580600,Astro Kid,Animation-Comedy-Adventure-Family,fr,14.443,2019-04-03,5100000.0,3123088.0,90.0,Released,7.2,172.0
301748,The Opposite Sex,Comedy,en,14.441,2014-11-08,3300000.0,2800000.0,96.0,Released,4.9,40.0
49950,The Roommate,Thriller-Drama-Horror,en,14.439,2011-02-04,16000000.0,52545707.0,91.0,Released,5.4,822.0
9080,Spies Like Us,Comedy-Adventure,en,14.426,1985-12-06,22000000.0,60088980.0,102.0,Released,6.2,524.0
892,Delicatessen,Comedy-Science Fiction-Fantasy,fr,14.425,1991-04-17,4000000.0,1794187.0,99.0,Released,7.336,1191.0
11973,Thirteen Days,History-Thriller,en,14.415,2000-12-25,80000000.0,34566746.0,145.0,Released,7.017,668.0
16790,Bingo,Action-Adventure-Comedy-Family,en,14.414,1991-08-09,10000000.0,8667684.0,90.0,Released,5.0,85.0
167,K-PAX,Science Fiction-Drama,en,14.409,2001-10-22,48000000.0,50315140.0,120.0,Released,7.186,2053.0
9988,Beerfest,Comedy,en,14.409,2006-08-25,17500000.0,19179969.0,110.0,Released,5.9,451.0
2067,Mission to Mars,Science Fiction-Thriller,en,14.407,2000-03-10,90000000.0,60874615.0,114.0,Released,6.0,1200.0
73567,Killer Joe,Crime-Thriller-Drama,en,14.407,2011-09-10,10000000.0,4633668.0,102.0,Released,6.5,1212.0
393519,Raw,Drama-Horror,fr,14.407,2016-11-11,3500000.0,4100000.0,99.0,Released,7.1,2787.0
8843,The Cell,Horror-Science Fiction-Thriller,en,14.405,2000-08-17,33000000.0,104155843.0,107.0,Released,6.3,1297.0
375867,Paris Can Wait,Comedy-Drama-Romance,en,14.397,2016-09-12,5000000.0,13203541.0,92.0,Released,5.8,221.0
12526,Bug,Drama-Horror-Thriller,en,14.397,2006-11-11,4000000.0,8095658.0,98.0,Released,6.114,429.0
77949,The Awakening,Horror-Thriller-Mystery,en,14.395,2011-08-17,4798235.0,209696.0,107.0,Released,6.4,1243.0
9087,The American President,Comedy-Drama-Romance,en,14.389,1995-11-17,62000000.0,107879496.0,114.0,Released,6.587,595.0
12235,Jagged Edge,Thriller,en,14.387,1985-10-04,15000000.0,40500000.0,108.0,Released,6.3,215.0
456048,The Humanity Bureau,Action-Science Fiction-Adventure,en,14.387,2017-07-11,6000000.0,17544173.0,94.0,Released,4.8,298.0
1049,Sommersby,Drama-Thriller-Mystery-Romance,en,14.38,1993-02-05,30000000.0,140081992.0,109.0,Released,6.356,306.0
11888,Snow Dogs,Comedy-Family-Adventure,en,14.376,2002-01-18,35000000.0,81000000.0,99.0,Released,5.7,645.0
43935,Dylan Dog: Dead of Night,Action-Comedy-Horror-Mystery-Science Fiction-Thriller,en,14.375,2011-03-16,20000000.0,4634062.0,107.0,Released,4.7,444.0
27475,The Slumber Party Massacre,Horror-Comedy,en,14.37,1982-09-10,220000.0,3600000.0,77.0,Released,5.6,310.0
8766,Hellraiser: Bloodline,Horror-Science Fiction,en,14.359,1996-03-08,4000000.0,16675000.0,86.0,Released,5.249,430.0
9469,He Got Game,Drama,en,14.358,1998-05-01,25000000.0,21567853.0,136.0,Released,6.8,595.0
9434,Grosse Pointe Blank,Action-Comedy-Thriller-Romance,en,14.356,1997-04-11,15000000.0,31070412.0,107.0,Released,7.0,737.0
1429,25th Hour,Crime-Drama,en,14.355,2002-12-19,5000000.0,23932055.0,135.0,Released,7.3,2128.0
